"PermissionType","AppId","ClientObjectId","AppDisplayName","ResourceObjectId","ResourceDisplayName","Permission","ConsentType","PrincipalObjectId","PrincipalDisplayName","Homepage","PublisherName","ReplyUrls","ExpiryTime","CreatedDateTime","AppOwnerOrganizationId","ApplicationStatus","ApplicationVisibility","AssignmentRequired","IsAppProxy","PublisherDisplayName","VerifiedPublisherId","AddedDateTime","SignInAudience","ApplicationType"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Policy.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Application.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","b0d190c2-9adb-4927-b572-86947de5589c","Office 365 SharePoint Online","User.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","b0d190c2-9adb-4927-b572-86947de5589c","Office 365 SharePoint Online","Sites.FullControl.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","770d44c9-1ab3-426b-8410-bbcf25eba5f9","Office 365 Exchange Online","Exchange.ManageAsApp","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","a2d69a06-ff3a-430f-97f8-7c20eac23e22","9e40cd96-8e98-45ac-8f9b-75f7eb6c842d","TeamManager-Service","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Directory.ReadWrite.All","AllPrincipals",,"",,"","",,"2025-04-15T09:16:05Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","a2d69a06-ff3a-430f-97f8-7c20eac23e22","9e40cd96-8e98-45ac-8f9b-75f7eb6c842d","TeamManager-Service","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Group.ReadWrite.All","AllPrincipals",,"",,"","",,"2025-04-15T09:16:05Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","a2d69a06-ff3a-430f-97f8-7c20eac23e22","9e40cd96-8e98-45ac-8f9b-75f7eb6c842d","TeamManager-Service","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Directory.Read.All","AllPrincipals",,"",,"","",,"2025-04-15T09:16:05Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","86f7bece-ec74-40c4-bb49-dd2d6430f6df","9fcf7a04-fe57-46c8-82a8-8404105dc06d","CreateUserEXO","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","RoleManagement.ReadWrite.Exchange","AllPrincipals",,"",,"","",,"2023-09-20T13:29:36Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","86f7bece-ec74-40c4-bb49-dd2d6430f6df","9fcf7a04-fe57-46c8-82a8-8404105dc06d","CreateUserEXO","770d44c9-1ab3-426b-8410-bbcf25eba5f9","Office 365 Exchange Online","Exchange.ManageAsApp","AllPrincipals",,"",,"","",,"2023-09-20T13:29:36Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b402a52f-d26a-4c59-961a-5008670d5182","a3859a7f-835a-40bc-9ad4-d1a419bda358","Invictus-Toolie","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","AuditLog.Read.All","AllPrincipals",,"",,"","",,"2024-01-22T13:48:09Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Disabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","00f4b574-a5b1-4fe9-9ff0-bceb6e7859f1","b9d36ed6-b946-457c-90e6-b466e6c7be4e","Maillookup","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.ReadWrite","AllPrincipals",,"",,"","",,"2024-01-12T09:32:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","00f4b574-a5b1-4fe9-9ff0-bceb6e7859f1","b9d36ed6-b946-457c-90e6-b466e6c7be4e","Maillookup","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.ReadBasic.All","AllPrincipals",,"",,"","",,"2024-01-12T09:32:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","00f4b574-a5b1-4fe9-9ff0-bceb6e7859f1","b9d36ed6-b946-457c-90e6-b466e6c7be4e","Maillookup","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Read","AllPrincipals",,"",,"","",,"2024-01-12T09:32:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","00f4b574-a5b1-4fe9-9ff0-bceb6e7859f1","b9d36ed6-b946-457c-90e6-b466e6c7be4e","Maillookup","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Send","AllPrincipals",,"",,"","",,"2024-01-12T09:32:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","00f4b574-a5b1-4fe9-9ff0-bceb6e7859f1","b9d36ed6-b946-457c-90e6-b466e6c7be4e","Maillookup","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.ReadBasic","AllPrincipals",,"",,"","",,"2024-01-12T09:32:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","TeamMember.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadBasic.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","AuditLogsQuery-Exchange.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","TeamsTab.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","MailboxFolder.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","UserAuthenticationMethod.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","TeamsAppInstallation.ReadForChat.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","MailboxItem.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Calendars.Read","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.ReadBasic.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","AuditLogsQuery-SharePoint.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Channel.ReadBasic.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","AuditLogsQuery-Entra.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Group.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","MailboxSettings.Read","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Sites.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","AuditLogsQuery.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","AuditLogsQuery-OneDrive.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Directory.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Application","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
